Trading order;Time;Price;+/-;Volumn;Order;Date
1907;10:30:25;1.220,80;2,8;0,65;B;07/07/2022
1906;10:30:15;1.220,80;2,8;0,274;S;07/07/2022
1905;10:30:08;1.220,40;2,4;0,103;B;07/07/2022
1904;10:30:06;1.220,40;2,4;0,11;B;07/07/2022
1903;10:30:04;1.220,50;2,5;0,058;S;07/07/2022
1902;10:30:02;1.220,50;2,5;0,073;S;07/07/2022
1901;10:30:00;1.220,40;2,4;0,083;S;07/07/2022
1900;10:29:58;1.220,20;2,2;0,175;B;07/07/2022
1899;10:29:54;1.220,20;2,2;0,061;B;07/07/2022
1898;10:29:52;1.220,40;2,4;0,05;S;07/07/2022
1897;10:29:50;1.220,40;2,4;0,083;S;07/07/2022
1896;10:29:47;1.220,50;2,5;0,17;S;07/07/2022
1895;10:29:45;1.220,40;2,4;0,069;S;07/07/2022
1894;10:29:43;1.220,40;2,4;0,026;B;07/07/2022
1893;10:29:41;1.220,50;2,5;0,048;S;07/07/2022
1892;10:29:40;1.220,30;2,3;0,105;B;07/07/2022
1891;10:29:38;1.220,50;2,5;0,211;S;07/07/2022
1890;10:29:34;1.220,50;2,5;0,076;B;07/07/2022
1889;10:29:32;1.220,80;2,8;0,145;S;07/07/2022
1888;10:29:30;1.220,60;2,6;0,104;B;07/07/2022
1887;10:29:28;1.220,70;2,7;0,376;S;07/07/2022
1886;10:29:26;1.220,20;2,2;0,088;B;07/07/2022
1885;10:29:24;1.220;2;0,186;S;07/07/2022
1884;10:29:22;1.220;2;0,18;S;07/07/2022
1883;10:29:20;1.219,80;1,8;0,025;B;07/07/2022
1882;10:29:17;1.219,80;1,8;0,297;B;07/07/2022
1881;10:29:15;1.219,50;1,5;0,015;S;07/07/2022
1880;10:29:13;1.219,50;1,5;0,102;S;07/07/2022
1879;10:29:11;1.219,50;1,5;0,017;S;07/07/2022
1878;10:29:09;1.219,50;1,5;0,169;S;07/07/2022
1877;10:29:07;1.219,20;1,2;0,011;B;07/07/2022
1876;10:29:05;1.219,10;1,1;0,063;B;07/07/2022
1875;10:29:03;1.219,10;1,1;0,008;B;07/07/2022
1874;10:29:02;1.219,20;1,2;0,095;S;07/07/2022
1873;10:29:00;1.219,10;1,1;0,016;S;07/07/2022
1872;10:28:58;1.219,10;1,1;0,004;S;07/07/2022
1871;10:28:56;1.219,10;1,1;0,005;S;07/07/2022
1870;10:28:54;1.219,10;1,1;0,016;S;07/07/2022
1869;10:28:52;1.219,10;1,1;0,005;B;07/07/2022
1868;10:28:50;1.219,10;1,1;0,007;B;07/07/2022
1867;10:28:48;1.219;1;0,038;B;07/07/2022
1866;10:28:46;1.219;1;0,003;B;07/07/2022
1865;10:28:44;1.219,10;1,1;0,003;B;07/07/2022
1864;10:28:42;1.219;1;0,035;B;07/07/2022
1863;10:28:40;1.219,20;1,2;0,035;S;07/07/2022
1862;10:28:38;1.219;1;0,015;B;07/07/2022
1861;10:28:35;1.219;1;0,012;S;07/07/2022
1860;10:28:33;1.218,90;0,9;0,017;B;07/07/2022
1859;10:28:31;1.219,20;1,2;0,106;S;07/07/2022
1858;10:28:30;1.219;1;0,098;S;07/07/2022
1857;10:28:28;1.219;1;0,056;S;07/07/2022
1856;10:28:26;1.218,90;0,9;0,009;B;07/07/2022
1855;10:28:24;1.218,80;0,8;0,01;B;07/07/2022
1854;10:28:20;1.218,90;0,9;0,055;S;07/07/2022
1853;10:28:16;1.218,70;0,7;0,015;B;07/07/2022
1852;10:28:12;1.218,70;0,7;0,017;B;07/07/2022
1851;10:28:08;1.218,70;0,7;0,001;B;07/07/2022
1850;10:28:06;1.218,60;0,6;0,02;B;07/07/2022
1849;10:28:04;1.218,70;0,7;0,02;B;07/07/2022
1848;10:28:02;1.218,70;0,7;0,004;B;07/07/2022
1847;10:27:59;1.218,70;0,7;0,003;S;07/07/2022
1846;10:27:57;1.218,70;0,7;0,028;S;07/07/2022
1845;10:27:55;1.218,70;0,7;0,027;S;07/07/2022
1844;10:27:51;1.218,70;0,7;0,009;B;07/07/2022
1843;10:27:50;1.218,70;0,7;0,07;B;07/07/2022
1842;10:27:46;1.218,70;0,7;0,037;S;07/07/2022
1841;10:27:42;1.218,70;0,7;0,051;B;07/07/2022
1840;10:27:36;1.218,70;0,7;0,026;S;07/07/2022
1839;10:27:32;1.218,70;0,7;0,02;S;07/07/2022
1838;10:27:28;1.218,70;0,7;0,006;B;07/07/2022
1837;10:27:26;1.218,90;0,9;0,022;B;07/07/2022
1836;10:27:24;1.218,80;0,8;0,039;S;07/07/2022
1835;10:27:19;1.218,70;0,7;0,131;B;07/07/2022
1834;10:27:15;1.218,80;0,8;0,068;B;07/07/2022
1833;10:27:12;1.218,60;0,6;0,069;B;07/07/2022
1832;10:27:08;1.218,80;0,8;0,044;B;07/07/2022
1831;10:27:04;1.219,10;1,1;0,176;B;07/07/2022
1830;10:26:58;1.219,20;1,2;0,006;S;07/07/2022
1829;10:26:56;1.219;1;0,297;B;07/07/2022
1828;10:26:54;1.219,30;1,3;0,007;B;07/07/2022
1827;10:26:51;1.219,20;1,2;0,038;B;07/07/2022
1826;10:26:50;1.219,30;1,3;0,042;B;07/07/2022
1825;10:26:47;1.219,30;1,3;0,017;S;07/07/2022
1824;10:26:46;1.219,20;1,2;0,01;B;07/07/2022
1823;10:26:44;1.219,20;1,2;0,081;B;07/07/2022
1822;10:26:40;1.219,20;1,2;0,022;B;07/07/2022
1821;10:26:38;1.219,40;1,4;0,02;S;07/07/2022
1820;10:26:36;1.219,40;1,4;0,09;S;07/07/2022
1819;10:26:34;1.219,30;1,3;0,055;B;07/07/2022
1818;10:26:30;1.219;1;0,067;B;07/07/2022
1817;10:26:26;1.219,30;1,3;0,055;S;07/07/2022
1816;10:26:22;1.219,10;1,1;0,042;B;07/07/2022
1815;10:26:18;1.219;1;0,008;B;07/07/2022
1814;10:26:16;1.219,40;1,4;0,055;S;07/07/2022
1813;10:26:13;1.219,10;1,1;0,107;B;07/07/2022
1812;10:26:08;1.219,20;1,2;0,028;S;07/07/2022
1811;10:26:05;1.219,20;1,2;0,037;B;07/07/2022
1810;10:26:03;1.219,30;1,3;0,071;S;07/07/2022
1809;10:25:58;1.219,30;1,3;0,016;S;07/07/2022
1808;10:25:56;1.219,30;1,3;0,017;S;07/07/2022
1807;10:25:54;1.219,10;1,1;0,147;B;07/07/2022
1806;10:25:52;1.219,10;1,1;0,142;B;07/07/2022
1805;10:25:46;1.219,50;1,5;0,399;S;07/07/2022
1804;10:25:39;1.218,80;0,8;0,075;B;07/07/2022
1803;10:25:33;1.218,90;0,9;0,285;S;07/07/2022
1802;10:25:28;1.218,80;0,8;0,018;S;07/07/2022
1801;10:25:26;1.218,80;0,8;0,043;S;07/07/2022
1800;10:25:24;1.218,70;0,7;0,09;B;07/07/2022
1799;10:25:20;1.218,50;0,5;0,105;S;07/07/2022
1798;10:25:15;1.218,40;0,4;0,047;S;07/07/2022
1797;10:25:10;1.218,40;0,4;0,005;S;07/07/2022
1796;10:25:07;1.218,20;0,2;0,018;B;07/07/2022
1795;10:25:04;1.218,20;0,2;0,014;B;07/07/2022
1794;10:24:59;1.218,30;0,3;0,028;S;07/07/2022
1793;10:24:55;1.218,10;0,1;0,024;B;07/07/2022
1792;10:24:51;1.218,50;0,5;0,178;S;07/07/2022
1791;10:24:50;1.217,70;-0,3;0,053;B;07/07/2022
1790;10:24:48;1.218,40;0,4;0,024;S;07/07/2022
1789;10:24:44;1.218,20;0,2;0,024;B;07/07/2022
1788;10:24:42;1.218,30;0,3;0,045;B;07/07/2022
1787;10:24:40;1.218,20;0,2;0,034;B;07/07/2022
1786;10:24:36;1.218,20;0,2;0,037;B;07/07/2022
1785;10:24:33;1.218,20;0,2;0,051;S;07/07/2022
1784;10:24:30;1.217,80;-0,2;0,052;B;07/07/2022
1783;10:24:27;1.217,90;-0,1;0,01;B;07/07/2022
1782;10:24:26;1.218;0;0,066;S;07/07/2022
1781;10:24:23;1.217,80;-0,2;0,004;S;07/07/2022
1780;10:24:22;1.217,80;-0,2;0,13;B;07/07/2022
1779;10:24:16;1.217,80;-0,2;0,019;S;07/07/2022
1778;10:24:12;1.217,80;-0,2;0,018;B;07/07/2022
1777;10:24:08;1.217,80;-0,2;0,007;B;07/07/2022
1776;10:24:06;1.217,90;-0,1;0,001;B;07/07/2022
1775;10:24:04;1.217,90;-0,1;0,011;B;07/07/2022
1774;10:24:01;1.218;0;0,003;S;07/07/2022
1773;10:23:59;1.218;0;0,017;S;07/07/2022
1772;10:23:57;1.218;0;0,018;S;07/07/2022
1771;10:23:55;1.218;0;0,018;S;07/07/2022
1770;10:23:54;1.218;0;0,007;S;07/07/2022
1769;10:23:52;1.218;0;0,088;B;07/07/2022
1768;10:23:49;1.218;0;0,014;S;07/07/2022
1767;10:23:47;1.218;0;0,096;S;07/07/2022
1766;10:23:46;1.218;0;0,05;B;07/07/2022
1765;10:23:44;1.218,20;0,2;0,069;S;07/07/2022
1764;10:23:42;1.218,20;0,2;0,103;S;07/07/2022
1763;10:23:38;1.218,20;0,2;0,018;S;07/07/2022
1762;10:23:36;1.218,20;0,2;0,012;S;07/07/2022
1761;10:23:34;1.218,20;0,2;0,008;S;07/07/2022
1760;10:23:32;1.218,30;0,3;0,007;S;07/07/2022
1759;10:23:29;1.218,30;0,3;0,015;S;07/07/2022
1758;10:23:27;1.218,20;0,2;0,006;B;07/07/2022
1757;10:23:25;1.218,30;0,3;0,01;S;07/07/2022
1756;10:23:23;1.218,40;0,4;0,009;S;07/07/2022
1755;10:23:21;1.218,40;0,4;0,013;S;07/07/2022
1754;10:23:19;1.218;0;0,052;B;07/07/2022
1753;10:23:18;1.218,40;0,4;0,007;S;07/07/2022
1752;10:23:16;1.218,20;0,2;0,008;S;07/07/2022
1751;10:23:14;1.218,20;0,2;0,004;S;07/07/2022
1750;10:23:12;1.218,10;0,1;0,026;B;07/07/2022
1749;10:23:10;1.218,20;0,2;0,01;S;07/07/2022
1748;10:23:08;1.218,50;0,5;0,187;S;07/07/2022
1747;10:23:06;1.218;0;0,008;B;07/07/2022
1746;10:23:04;1.218,20;0,2;0,003;S;07/07/2022
1745;10:23:02;1.218;0;0,031;B;07/07/2022
1744;10:23:00;1.218,20;0,2;0,012;B;07/07/2022
1743;10:22:58;1.218;0;0,034;B;07/07/2022
1742;10:22:56;1.218,30;0,3;0,005;S;07/07/2022
1741;10:22:54;1.218,20;0,2;0,036;S;07/07/2022
1740;10:22:52;1.218;0;0,003;B;07/07/2022
1739;10:22:49;1.218;0;0,029;B;07/07/2022
1738;10:22:47;1.218;0;0,089;S;07/07/2022
1737;10:22:46;1.217,90;-0,1;0,109;S;07/07/2022
1736;10:22:43;1.218;0;0,031;S;07/07/2022
1735;10:22:41;1.217,80;-0,2;0,009;B;07/07/2022
1734;10:22:39;1.217,80;-0,2;0,042;S;07/07/2022
1733;10:22:37;1.217,80;-0,2;0,014;S;07/07/2022
1732;10:22:36;1.217,80;-0,2;0,025;S;07/07/2022
1731;10:22:34;1.217,80;-0,2;0,035;S;07/07/2022
1730;10:22:32;1.217,80;-0,2;0,014;S;07/07/2022
1729;10:22:30;1.217,90;-0,1;0,001;S;07/07/2022
1728;10:22:28;1.217,90;-0,1;0,008;S;07/07/2022
1727;10:22:26;1.217,50;-0,5;0,05;B;07/07/2022
1726;10:22:24;1.217,60;-0,4;0,044;S;07/07/2022
1725;10:22:22;1.217,50;-0,5;0,04;B;07/07/2022
1724;10:22:20;1.218;0;0,059;S;07/07/2022
1723;10:22:18;1.217,40;-0,6;0,044;B;07/07/2022
1722;10:22:13;1.217,50;-0,5;0,174;B;07/07/2022
1721;10:22:11;1.217,50;-0,5;0,009;B;07/07/2022
1720;10:22:09;1.217,50;-0,5;0,019;B;07/07/2022
1719;10:22:07;1.217,40;-0,6;0,066;B;07/07/2022
1718;10:22:05;1.217,50;-0,5;0,072;S;07/07/2022
1717;10:22:01;1.217,40;-0,6;0,044;B;07/07/2022
1716;10:22:00;1.217,50;-0,5;0,035;S;07/07/2022
1715;10:21:58;1.217,40;-0,6;0,017;B;07/07/2022
1714;10:21:56;1.217,30;-0,7;0,055;B;07/07/2022
1713;10:21:54;1.217,50;-0,5;0,012;B;07/07/2022
1712;10:21:52;1.217,50;-0,5;0,006;B;07/07/2022
1711;10:21:50;1.217,50;-0,5;0,01;B;07/07/2022
1710;10:21:48;1.217,50;-0,5;0,022;S;07/07/2022
1709;10:21:46;1.217,50;-0,5;0,003;S;07/07/2022
1708;10:21:44;1.217,50;-0,5;0,115;S;07/07/2022
1707;10:21:37;1.217,60;-0,4;0,045;S;07/07/2022
1706;10:21:35;1.217,50;-0,5;0,051;B;07/07/2022
1705;10:21:33;1.217,60;-0,4;0,049;B;07/07/2022
1704;10:21:31;1.217,70;-0,3;0,018;S;07/07/2022
1703;10:21:29;1.217,60;-0,4;0,013;B;07/07/2022
1702;10:21:28;1.217,60;-0,4;0,013;B;07/07/2022
1701;10:21:26;1.217,70;-0,3;0,108;S;07/07/2022
1700;10:21:24;1.217,60;-0,4;0,021;B;07/07/2022
1699;10:21:22;1.217,50;-0,5;0,079;B;07/07/2022
1698;10:21:20;1.217,60;-0,4;0,038;B;07/07/2022
1697;10:21:18;1.217,70;-0,3;0,009;B;07/07/2022
1696;10:21:16;1.217,60;-0,4;0,014;B;07/07/2022
1695;10:21:14;1.217,60;-0,4;0,08;B;07/07/2022
1694;10:21:11;1.217,80;-0,2;0,002;B;07/07/2022
1693;10:21:09;1.218;0;0,034;S;07/07/2022
1692;10:21:07;1.217,80;-0,2;0,06;S;07/07/2022
1691;10:21:05;1.218,20;0,2;0,012;S;07/07/2022
1690;10:21:03;1.218;0;0,064;B;07/07/2022
1689;10:21:01;1.218,20;0,2;0,029;S;07/07/2022
1688;10:21:00;1.218,20;0,2;0,022;S;07/07/2022
1687;10:20:57;1.218,30;0,3;0,028;S;07/07/2022
1686;10:20:54;1.218,20;0,2;0,006;B;07/07/2022
1685;10:20:52;1.218,20;0,2;0,02;B;07/07/2022
1684;10:20:48;1.218,30;0,3;0,068;S;07/07/2022
1683;10:20:44;1.218,20;0,2;0,117;B;07/07/2022
1682;10:20:38;1.218,50;0,5;0,065;S;07/07/2022
1681;10:20:33;1.218,30;0,3;0,044;S;07/07/2022
1680;10:20:29;1.218,20;0,2;0,13;B;07/07/2022
1679;10:20:23;1.218,30;0,3;0,032;B;07/07/2022
1678;10:20:22;1.218,30;0,3;0,051;B;07/07/2022
1677;10:20:20;1.218,30;0,3;0,006;B;07/07/2022
1676;10:20:18;1.218,30;0,3;0,073;S;07/07/2022
1675;10:20:12;1.218,30;0,3;0,03;S;07/07/2022
1674;10:20:08;1.218,10;0,1;0,029;B;07/07/2022
1673;10:20:06;1.218,10;0,1;0,028;B;07/07/2022
1672;10:20:02;1.218;0;0,042;B;07/07/2022
1671;10:20:00;1.218;0;0,011;B;07/07/2022
1670;10:19:58;1.218;0;0,022;B;07/07/2022
1669;10:19:55;1.218,10;0,1;0,009;S;07/07/2022
1668;10:19:53;1.218;0;0,027;B;07/07/2022
1667;10:19:51;1.218;0;0,056;B;07/07/2022
1666;10:19:49;1.218;0;0,045;B;07/07/2022
1665;10:19:47;1.218;0;0,066;S;07/07/2022
1664;10:19:45;1.217,90;-0,1;0,119;B;07/07/2022
1663;10:19:44;1.217,90;-0,1;0,053;B;07/07/2022
1662;10:19:42;1.217,90;-0,1;0,087;B;07/07/2022
1661;10:19:40;1.218;0;0,037;S;07/07/2022
1660;10:19:38;1.217,90;-0,1;0,079;B;07/07/2022
1659;10:19:36;1.217,80;-0,2;0,216;B;07/07/2022
1658;10:19:34;1.217,90;-0,1;0,056;B;07/07/2022
1657;10:19:32;1.217,80;-0,2;0,079;B;07/07/2022
1656;10:19:30;1.218;0;0,06;B;07/07/2022
1655;10:19:28;1.218;0;0,074;B;07/07/2022
1654;10:19:26;1.218;0;0,019;B;07/07/2022
1653;10:19:23;1.218,10;0,1;0,069;S;07/07/2022
1652;10:19:21;1.218,10;0,1;0,053;B;07/07/2022
1651;10:19:19;1.218,10;0,1;0,002;B;07/07/2022
1650;10:19:17;1.218,10;0,1;0,034;B;07/07/2022
1649;10:19:15;1.218,20;0,2;0,051;B;07/07/2022
1648;10:19:13;1.218,20;0,2;0,005;B;07/07/2022
1647;10:19:11;1.218,20;0,2;0,013;B;07/07/2022
1646;10:19:09;1.218,30;0,3;0,035;B;07/07/2022
1645;10:19:08;1.218,30;0,3;0,053;B;07/07/2022
1644;10:19:03;1.218,50;0,5;0,185;B;07/07/2022
1643;10:18:58;1.218,50;0,5;0,008;B;07/07/2022
1642;10:18:54;1.218,50;0,5;0,053;B;07/07/2022
1641;10:18:50;1.218,70;0,7;0,033;S;07/07/2022
1640;10:18:45;1.218,60;0,6;0,021;B;07/07/2022
1639;10:18:41;1.218,90;0,9;0,023;B;07/07/2022
1638;10:18:38;1.218,50;0,5;0,058;B;07/07/2022
1637;10:18:32;1.218,50;0,5;0,063;B;07/07/2022
1636;10:18:28;1.218,60;0,6;0,053;S;07/07/2022
1635;10:18:26;1.219;1;0,136;S;07/07/2022
1634;10:18:24;1.218,60;0,6;0,005;B;07/07/2022
1633;10:18:22;1.218,60;0,6;0,057;S;07/07/2022
1632;10:18:18;1.218,50;0,5;0,046;S;07/07/2022
1631;10:18:13;1.218,40;0,4;0,106;B;07/07/2022
1630;10:18:08;1.218,50;0,5;0,012;S;07/07/2022
1629;10:18:06;1.218,40;0,4;0,026;B;07/07/2022
1628;10:18:03;1.218,40;0,4;0,041;B;07/07/2022
1627;10:18:01;1.218,30;0,3;0,076;B;07/07/2022
1626;10:17:59;1.218,30;0,3;0,011;B;07/07/2022
1625;10:17:58;1.218,40;0,4;0,014;S;07/07/2022
1624;10:17:56;1.218,30;0,3;0,095;S;07/07/2022
1623;10:17:54;1.218,20;0,2;0,005;B;07/07/2022
1622;10:17:52;1.218,40;0,4;0,062;B;07/07/2022
1621;10:17:50;1.218,40;0,4;0,07;B;07/07/2022
1620;10:17:48;1.218,20;0,2;0,076;B;07/07/2022
1619;10:17:46;1.218,20;0,2;0,048;B;07/07/2022
1618;10:17:44;1.218,40;0,4;0,157;S;07/07/2022
1617;10:17:40;1.218,30;0,3;0,071;B;07/07/2022
1616;10:17:35;1.218,50;0,5;0,081;B;07/07/2022
1615;10:17:31;1.218,60;0,6;0,037;B;07/07/2022
1614;10:17:30;1.218,80;0,8;0,073;B;07/07/2022
1613;10:17:28;1.218,90;0,9;0,092;S;07/07/2022
1612;10:17:25;1.218,60;0,6;0,039;B;07/07/2022
1611;10:17:24;1.218,90;0,9;0,14;B;07/07/2022
1610;10:17:22;1.218,90;0,9;0,037;B;07/07/2022
1609;10:17:20;1.218,90;0,9;0,036;B;07/07/2022
1608;10:17:18;1.219;1;0,175;B;07/07/2022
1607;10:17:16;1.219;1;0,063;B;07/07/2022
1606;10:17:14;1.219,30;1,3;0,009;S;07/07/2022
1605;10:17:12;1.219,30;1,3;0,129;S;07/07/2022
1604;10:17:10;1.219,30;1,3;0,021;S;07/07/2022
1603;10:17:07;1.219,50;1,5;0,061;S;07/07/2022
1602;10:17:05;1.219,30;1,3;0,016;B;07/07/2022
1601;10:17:03;1.219,30;1,3;0,082;B;07/07/2022
1600;10:17:01;1.219,40;1,4;0,057;B;07/07/2022
1599;10:16:55;1.219,30;1,3;0,128;B;07/07/2022
1598;10:16:52;1.219,30;1,3;0,073;B;07/07/2022
1597;10:16:48;1.219;1;0,249;B;07/07/2022
1596;10:16:42;1.219,20;1,2;0,395;B;07/07/2022
1595;10:16:36;1.219,10;1,1;0,189;B;07/07/2022
1594;10:16:31;1.219,20;1,2;0,044;B;07/07/2022
1593;10:16:27;1.219,90;1,9;0,111;S;07/07/2022
1592;10:16:25;1.219,90;1,9;0,269;S;07/07/2022
1591;10:16:23;1.219,50;1,5;0,645;S;07/07/2022
1590;10:16:13;1.219,90;1,9;0,195;S;07/07/2022
1589;10:16:08;1.219,60;1,6;0,136;S;07/07/2022
1588;10:16:06;1.219,50;1,5;0,192;S;07/07/2022
1587;10:16:04;1.219,10;1,1;0,028;B;07/07/2022
1586;10:16:02;1.219;1;0,334;B;07/07/2022
1585;10:16:00;1.219,10;1,1;0,084;S;07/07/2022
1584;10:15:57;1.219;1;0,078;B;07/07/2022
1583;10:15:56;1.219;1;0,332;B;07/07/2022
1582;10:15:53;1.219,10;1,1;0,06;B;07/07/2022
1581;10:15:51;1.219;1;0,067;B;07/07/2022
1580;10:15:49;1.219,50;1,5;0,103;S;07/07/2022
1579;10:15:47;1.218,80;0,8;0,311;B;07/07/2022
1578;10:15:45;1.219;1;0,01;B;07/07/2022
1577;10:15:44;1.219,50;1,5;0,259;S;07/07/2022
1576;10:15:41;1.219;1;0,17;B;07/07/2022
1575;10:15:39;1.218,80;0,8;0,035;B;07/07/2022
1574;10:15:38;1.218,90;0,9;0,054;B;07/07/2022
1573;10:15:35;1.218,80;0,8;0,105;B;07/07/2022
1572;10:15:34;1.218,70;0,7;0,011;B;07/07/2022
1571;10:15:32;1.218,80;0,8;0,042;S;07/07/2022
1570;10:15:30;1.218,70;0,7;0,132;S;07/07/2022
1569;10:15:28;1.218,70;0,7;0,106;B;07/07/2022
1568;10:15:24;1.218,70;0,7;0,279;B;07/07/2022
1567;10:15:17;1.218,50;0,5;0,004;B;07/07/2022
1566;10:15:15;1.218,80;0,8;0,186;S;07/07/2022
1565;10:15:13;1.218,40;0,4;0,283;B;07/07/2022
1564;10:15:09;1.218,50;0,5;0,385;S;07/07/2022
1563;10:15:03;1.218,20;0,2;0,093;B;07/07/2022
1562;10:15:01;1.218,30;0,3;0,019;B;07/07/2022
1561;10:15:00;1.218,50;0,5;0,228;S;07/07/2022
1560;10:14:58;1.218,40;0,4;0,336;B;07/07/2022
1559;10:14:56;1.218;0;0,469;S;07/07/2022
1558;10:14:47;1.217,70;-0,3;0,585;B;07/07/2022
1557;10:14:35;1.217,70;-0,3;0,074;B;07/07/2022
1556;10:14:31;1.217,80;-0,2;0,079;S;07/07/2022
1555;10:14:28;1.217,40;-0,6;0,039;B;07/07/2022
1554;10:14:26;1.217,20;-0,8;0,122;B;07/07/2022
1553;10:14:24;1.217,50;-0,5;0,117;S;07/07/2022
1552;10:14:22;1.217,40;-0,6;0,136;S;07/07/2022
1551;10:14:16;1.217,20;-0,8;0,123;S;07/07/2022
1550;10:14:11;1.216,90;-1,1;0,103;B;07/07/2022
1549;10:14:07;1.216,90;-1,1;0,008;B;07/07/2022
1548;10:14:05;1.216,90;-1,1;0,014;B;07/07/2022
1547;10:14:03;1.216,80;-1,2;0,039;B;07/07/2022
1546;10:14:01;1.216,90;-1,1;0,027;B;07/07/2022
1545;10:13:59;1.217;-1;0,072;S;07/07/2022
1544;10:13:57;1.217;-1;0,031;S;07/07/2022
1543;10:13:56;1.217;-1;0,03;B;07/07/2022
1542;10:13:54;1.217,10;-0,9;0,077;S;07/07/2022
1541;10:13:52;1.217,10;-0,9;0,044;S;07/07/2022
1540;10:13:50;1.217,20;-0,8;0,017;S;07/07/2022
1539;10:13:48;1.217,20;-0,8;0,115;S;07/07/2022
1538;10:13:46;1.217,20;-0,8;0,063;S;07/07/2022
1537;10:13:44;1.217,10;-0,9;0,112;B;07/07/2022
1536;10:13:42;1.217,10;-0,9;0,11;B;07/07/2022
1535;10:13:40;1.217,10;-0,9;0,018;B;07/07/2022
1534;10:13:38;1.217,10;-0,9;0,024;B;07/07/2022
1533;10:13:35;1.217,40;-0,6;0,084;B;07/07/2022
1532;10:13:33;1.216,80;-1,2;0,356;B;07/07/2022
1531;10:13:27;1.217,10;-0,9;0,203;B;07/07/2022
1530;10:13:21;1.217,50;-0,5;0,249;S;07/07/2022
1529;10:13:15;1.217,10;-0,9;0,525;S;07/07/2022
1528;10:13:08;1.216,50;-1,5;0,027;B;07/07/2022
1527;10:13:04;1.216,60;-1,4;0,014;B;07/07/2022
1526;10:13:02;1.216,50;-1,5;0,025;B;07/07/2022
1525;10:12:59;1.216,50;-1,5;0,105;S;07/07/2022
1524;10:12:57;1.216,30;-1,7;0,058;B;07/07/2022
1523;10:12:53;1.216,30;-1,7;0,053;S;07/07/2022
1522;10:12:49;1.216,20;-1,8;0,011;B;07/07/2022
1521;10:12:47;1.216,30;-1,7;0,005;S;07/07/2022
1520;10:12:45;1.216,20;-1,8;0,014;S;07/07/2022
1519;10:12:44;1.216,10;-1,9;0,057;B;07/07/2022
1518;10:12:41;1.216,40;-1,6;0,047;S;07/07/2022
1517;10:12:40;1.216,10;-1,9;0,078;B;07/07/2022
1516;10:12:36;1.216,20;-1,8;0,146;B;07/07/2022
1515;10:12:30;1.216,20;-1,8;0,096;B;07/07/2022
1514;10:12:25;1.216,10;-1,9;0,038;B;07/07/2022
1513;10:12:21;1.216;-2;0,016;B;07/07/2022
1512;10:12:17;1.216;-2;0,025;B;07/07/2022
1511;10:12:15;1.216,10;-1,9;0,03;S;07/07/2022
1510;10:12:13;1.215,90;-2,1;0,155;B;07/07/2022
1509;10:12:07;1.216,20;-1,8;0,034;S;07/07/2022
1508;10:12:06;1.216,20;-1,8;0,006;S;07/07/2022
1507;10:12:04;1.216,20;-1,8;0,061;B;07/07/2022
1506;10:12:02;1.216,30;-1,7;0,012;S;07/07/2022
1505;10:11:58;1.216,20;-1,8;0,035;B;07/07/2022
1504;10:11:56;1.216,20;-1,8;0,012;B;07/07/2022
1503;10:11:53;1.216,20;-1,8;0,043;B;07/07/2022
1502;10:11:51;1.216;-2;0,01;B;07/07/2022
1501;10:11:49;1.216,10;-1,9;0,023;B;07/07/2022
1500;10:11:47;1.216,10;-1,9;0,045;B;07/07/2022
1499;10:11:45;1.216;-2;0,018;B;07/07/2022
1498;10:11:41;1.216;-2;0,069;B;07/07/2022
1497;10:11:37;1.216,10;-1,9;0,12;S;07/07/2022
1496;10:11:33;1.216;-2;0,036;B;07/07/2022
1495;10:11:31;1.216,10;-1,9;0,064;B;07/07/2022
1494;10:11:29;1.216,10;-1,9;0,002;B;07/07/2022
1493;10:11:28;1.216,10;-1,9;0,018;B;07/07/2022
1492;10:11:26;1.216,30;-1,7;0,058;S;07/07/2022
1491;10:11:24;1.216,10;-1,9;0,089;B;07/07/2022
1490;10:11:21;1.216,30;-1,7;0,034;B;07/07/2022
1489;10:11:19;1.216,40;-1,6;0,058;S;07/07/2022
1488;10:11:17;1.216,10;-1,9;0,056;B;07/07/2022
1487;10:11:15;1.216,30;-1,7;0,048;S;07/07/2022
1486;10:11:13;1.216,10;-1,9;0,073;S;07/07/2022
1485;10:11:11;1.216;-2;0,039;S;07/07/2022
1484;10:11:09;1.216;-2;0,005;S;07/07/2022
1483;10:11:07;1.215,70;-2,3;0,116;B;07/07/2022
1482;10:11:05;1.215,90;-2,1;0,095;S;07/07/2022
1481;10:11:03;1.215,70;-2,3;0,049;B;07/07/2022
1480;10:11:02;1.215,70;-2,3;0,02;S;07/07/2022
1479;10:11:00;1.215,50;-2,5;0,049;B;07/07/2022
1478;10:10:58;1.215,70;-2,3;0,02;S;07/07/2022
1477;10:10:56;1.215,50;-2,5;0,005;B;07/07/2022
1476;10:10:54;1.215,60;-2,4;0,061;S;07/07/2022
1475;10:10:52;1.215,60;-2,4;0,01;S;07/07/2022
1474;10:10:50;1.215,50;-2,5;0,071;S;07/07/2022
1473;10:10:48;1.215,40;-2,6;0,068;B;07/07/2022
1472;10:10:46;1.215,60;-2,4;0,153;S;07/07/2022
1471;10:10:43;1.215,30;-2,7;0,043;B;07/07/2022
1470;10:10:39;1.215,20;-2,8;0,038;B;07/07/2022
1469;10:10:35;1.215,40;-2,6;0,027;B;07/07/2022
1468;10:10:31;1.215,30;-2,7;0,01;B;07/07/2022
